Sort,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
0.91196182,729-09-9681,A,Yangon,Member,Male,Home and lifestyle,,Six,7.773,163.233,02-05-2019,10:16,Ewallet,155.46,4.761904762,7.773,8.7
0.599302762,440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,,7,13.0025,273.0525,02-08-2019,13:12,Credit card,260.05,4.761904762,13.0025,7.7
0.121775997,667-92-0055,A,Yangon,Member,Male,Health and beauty,99.83,Six,29.949,628.929,03-04-2019,15:02,Ewallet,598.98,4.761904762,29.949,8.5
0.048058429,531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,02-11-2019,15:29,Cash,240.24,4.761904762,12.012,5.4
0.331273447,225-98-1496,,Naypyitaw,Normal,Female,Fashion accessories,27.02,3,4.053,85.113,03-02-2019,13:01,Credit card,81.06,4.761904762,4.053,7.1
0.756785244,157-13-5295,A,Yangon,Member,Male,Health and beauty,51.94,10,25.97,545.37,03-09-2019,18:24,Ewallet,519.4,4.761904762,25.97,6.5
0.369708145,182-69-8360,B,Mandalay,Normal,Female,Electronic accessories,23.65,4,4.73,99.33,1/30/2019,13:32,Credit card,12.37,4.761904762,4.73,4
0.371637622,842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,,5.999,125.979,1/16/2019,12:07,Credit card,119.98,4.761904762,5.999,7.9
0.853562718,437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2/26/2019,11:48,Ewallet,199.78,4.761904762,9.989,7.1
0.665916135,139-20-0155,B,Mandalay,Member,Male,Electronic accessories,40.3,10,20.15,,1/24/2019,17:37,Credit card,403,4.761904762,20.15,7
0.185011168,642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,Six,16.353,343.413,3/17/2019,13:54,Ewallet,327.06,4.761904762,16.353,7.8
0.49951665,891-01-7034,B,Mandalay,Normal,Female,Electronic accessories,,Six,22.413,470.673,01-01-2019,19:07,Cash,448.26,4.761904762,22.413,6.7
0.213257358,816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,Five,6.9825,146.6325,1/29/2019,15:48,Cash,139.65,4.761904762,6.9825,5.9
0.908496752,320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,1/14/2019,10:11,Credit card,34.81,4.761904762,1.7405,7
0.691107858,778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,1/24/2019,10:57,Cash,388.96,4.761904762,19.448,5
0.827761941,279-74-2924,B,Mandalay,Member,Male,Electronic accessories,72.17,1,3.6085,75.7785,01-04-2019,19:40,Cash,72.17,4.761904762,3.6085,6.1
0.887006817,201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,,7,23.7965,499.7265,2/17/2019,16:50,,475.93,4.761904762,23.7965,5.7
0.488121649,234-65-2137,C,Naypyitaw,Normal,Male,Home and lifestyle,95.58,,47.79,1003.59,1/16/2019,13:32,Cash,955.8,4.761904762,47.79,4.8
0.606154165,652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2/18/2019,11:40,Ewallet,60.95,4.761904762,3.0475,5.9
0.562632771,573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,33.495,01-05-2019,12:40,Ewallet,31.9,4.761904762,1.595,9.1
0.042076359,789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,1/24/2019,11:45,Cash,279.66,4.761904762,13.983,7.2
0.515373408,466-61-5506,B,Mandalay,Member,Female,Electronic accessories,90.7,Six,27.21,571.41,2/26/2019,10:52,,544.2,4.761904762,27.21,5.3
0.576982478,254-31-0042,A,Yangon,Member,Male,Electronic accessories,21.5,9,9.675,203.175,03-06-2019,12:46,Credit card,193.5,4.761904762,9.675,7.8
0.956626388,228-96-1411,C,Naypyitaw,Member,Female,Food and beverages,,8,39.48,829.08,03-04-2019,20:39,Cash,3789.6,4.761904762,39.48,7.6
0.015828684,730-50-9884,C,Naypyitaw,Normal,Female,Sports and travel,83.06,7,29.071,610.491,03-05-2019,14:31,Ewallet,581.42,4.761904762,29.071,4
0.037555325,811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,03-01-2019,10:22,Credit card,454.8,4.761904762,22.74,4.8
0.294925352,380-94-4661,C,Naypyitaw,,Male,Electronic accessories,,4,13.188,276.948,02-07-2019,13:05,,263.76,4.761904762,13.188,6.9
0.173287191,379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,3/14/2019,11:07,Cash,596.1,4.761904762,29.805,5.3
0.379131498,286-43-6208,C,Naypyitaw,Normal,Female,Food and beverages,87.8,9,39.51,,3/16/2019,19:08,Cash,790.2,4.761904762,39.51,9.2
0.841721481,764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2/18/2019,14:42,Ewallet,29.52,4.761904762,1.476,4.3
0.28158878,503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2/21/2019,12:40,Ewallet,119.73,4.761904762,5.9865,9.3
0.196491857,531-80-1784,A,Yangon,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,3/28/2019,17:38,,182.14,4.761904762,9.107,5.1
0.508661396,410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,1/20/2019,17:48,Ewallet,511.04,4.761904762,25.552,9.9
0.424689912,802-43-8934,A,Yangon,Normal,Male,Home and lifestyle,18.28,1,0.914,19.194,3/22/2019,15:05,Credit card,18.28,4.761904762,0.914,8.3
0.903730826,493-65-6248,C,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,01-01-2019,19:48,Credit card,369.8,4.761904762,18.49,7
0.213529227,409-49-6995,C,Naypyitaw,,Female,Food and beverages,47.27,Six,14.181,297.801,02-05-2019,10:17,Cash,283.62,4.761904762,14.181,8.8
0.861022857,740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2/24/2019,16:44,Cash,247.4,4.761904762,12.37,7.1
0.738755391,525-88-7307,B,Mandalay,Member,Male,Sports and travel,75.82,1,3.791,79.611,1/31/2019,13:19,Cash,75.82,4.761904762,3.791,5.8
0.330767283,284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,,1/19/2019,16:08,,80.93,4.761904762,4.0465,9
0.23775159,250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2/27/2019,10:23,Credit card,99.69,4.761904762,4.9845,8
0.599487045,664-14-2882,,Naypyitaw,Member,Female,Home and lifestyle,10.53,Five,2.6325,55.2825,1/30/2019,14:43,,52.65,4.761904762,2.6325,5.8
0.080011066,692-92-5582,B,Mandalay,Member,Female,Food and beverages,54.84,3,8.226,172.746,2/20/2019,13:27,Credit card,164.52,4.761904762,8.226,5.9
0.369668019,182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,01-01-2019,20:26,Ewallet,108.16,4.761904762,5.408,6.9
0.176305852,706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,1/18/2019,18:43,Ewallet,174.24,4.761904762,8.712,8.7
0.112513877,892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,Five,7.08,148.68,03-11-2019,13:28,,141.6,4.761904762,7.08,6.2
0.160273735,169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,3/14/2019,14:13,,47.07,4.761904762,2.3535,5.8
0.17808711,139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,3/14/2019,14:19,,877.32,4.761904762,43.866,7.4
0.292115322,552-44-5977,B,Mandalay,Member,Male,Health and beauty,62,8,24.8,520.8,01-03-2019,19:08,,496,4.761904762,24.8,6.2
0.746319084,414-12-7047,B,Mandalay,Normal,Male,Food and beverages,19.79,8,7.916,166.236,1/18/2019,12:04,Ewallet,158.32,4.761904762,7.916,8.7
0.922626306,578-80-7669,B,Mandalay,,Male,Sports and travel,74.97,1,3.7485,78.7185,3/16/2019,16:58,Cash,74.97,4.761904762,3.7485,5.6
0.191232213,434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.028,02-04-2019,18:53,Ewallet,93.36,4.761904762,4.668,7.4
0.636555845,587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,,7,34.2265,718.7565,2/16/2019,17:30,Ewallet,684.53,4.761904762,34.2265,4.9
0.305955763,430-60-3493,A,Yangon,Member,Female,Home and lifestyle,94.88,7,33.208,697.368,02-03-2019,14:38,Cash,664.16,4.761904762,33.208,4.2
0.127090787,212-62-1842,A,Yangon,Normal,Male,Food and beverages,58.26,Six,17.478,367.038,3/28/2019,16:44,Cash,349.56,4.761904762,17.478,9.9
0.786759016,453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,02-07-2019,10:09,,744.96,4.761904762,37.248,6.8
0.542908384,173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,3/13/2019,12:51,,145.76,4.761904762,7.288,6.1
0.340373994,114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,02-07-2019,15:06,Cash,463.28,4.761904762,23.164,8.1
0.609792776,243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,Six,5.631,118.251,1/28/2019,16:43,Credit card,112.62,4.761904762,5.631,5.5
0.392018355,848-62-7243,A,Yangon,Normal,Male,Health and beauty,24.89,9,11.2005,235.2105,3/15/2019,15:36,Cash,224.01,4.761904762,11.2005,7.4
0.839681968,277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,03-09-2019,11:23,Cash,890.73,4.761904762,44.5365,6.7
0.728964197,477-24-6490,B,Mandalay,Normal,Female,Health and beauty,99.71,Six,29.913,628.173,2/26/2019,16:52,Ewallet,598.26,4.761904762,29.913,7.9
0.244952825,404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,,02-04-2019,16:09,Credit card,522.06,4.761904762,26.103,9
0.441724372,702-83-5291,C,Naypyitaw,,Male,Fashion accessories,99.82,9,44.919,943.299,3/27/2019,10:43,Cash,898.38,4.761904762,44.919,6.6
0.338115445,690-01-6631,,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2/22/2019,18:35,Ewallet,174.9,4.761904762,8.745,6.6
0.912875179,174-36-3675,C,Naypyitaw,Member,Male,Food and beverages,99.37,,9.937,208.677,2/14/2019,17:29,Cash,198.74,4.761904762,9.937,5.2
0.164357352,115-99-4379,B,Mandalay,Member,Female,Fashion accessories,54.73,,19.1555,402.2655,3/14/2019,19:02,Credit card,383.11,4.761904762,19.1555,8.5
0.076186396,832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,,13.552,284.592,1/19/2019,20:29,Ewallet,271.04,4.761904762,13.552,9.6
0.816390299,340-66-0321,A,Yangon,Member,Male,Electronic accessories,36.36,4,7.272,152.712,3/25/2019,13:07,Cash,145.44,4.761904762,7.272,7.6
0.651830055,187-83-5490,A,Yangon,Member,Male,Electronic accessories,,4,4.154,87.234,1/31/2019,13:47,Cash,83.08,4.761904762,4.154,4.7
0.193926466,277-63-2961,B,Mandalay,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,02-03-2019,15:53,Credit card,73.97,4.761904762,3.6985,5.4
0.761354283,156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,03-10-2019,18:10,Credit card,25.45,4.761904762,1.2725,5.1
0.094136024,382-25-8917,C,Naypyitaw,Normal,Male,Fashion accessories,42.08,Six,12.624,265.104,1-29-2019,12:25,Cash,252.48,4.761904762,12.624,8.9
0.412544627,263-87-5680,C,Naypyitaw,Member,Female,Home and lifestyle,28.53,10,14.265,,3/18/2019,17:38,Ewallet,285.3,4.761904762,14.265,7.8
0.310019618,148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.706,1/23/2019,10:33,Cash,699.72,4.761904762,34.986,6.1
0.308286902,279-62-1445,C,Naypyitaw,Member,Female,Fashion accessories,12.54,1,0.627,13.167,2/21/2019,12:38,Cash,12.54,4.761904762,0.627,8.2
0.802049405,702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2/26/2019,12:28,Credit card,93.22,4.761904762,4.661,6.6
0.1943911,525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,1/31/2019,15:12,Credit card,721.3,4.761904762,36.065,4.2
0.47719336,605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.548,2/27/2019,15:12,Cash,755.76,4.761904762,37.788,9.1
0.87603948,509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,3/20/2019,12:24,Ewallet,348.48,4.761904762,17.424,4.2
0.811497536,418-02-5978,B,Mandalay,Normal,Female,Health and beauty,84.09,9,37.8405,794.6505,02-11-2019,10:54,Cash,756.81,4.761904762,37.8405,8
0.360162935,638-60-7125,A,Yangon,Normal,Female,Electronic accessories,99.56,8,39.824,836.304,2/14/2019,17:03,Credit card,796.48,4.761904762,39.824,5.2
0.556546755,568-88-3448,A,Yangon,Normal,Male,Health and beauty,,1,1.25,26.25,03-03-2019,15:09,Ewallet,25,4.761904762,1.25,5.5
0.016759275,489-64-4354,C,Naypyitaw,Normal,Male,,,1,0.814,17.094,03-09-2019,15:36,Cash,16.28,4.761904762,0.814,5
0.083398468,628-34-3388,C,Naypyitaw,Normal,Male,Fashion accessories,27.38,Six,8.214,172.494,01-05-2019,20:54,,164.28,4.761904762,8.214,7.9
0.713733377,518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,02-04-2019,15:44,Ewallet,194.52,4.761904762,9.726,7.6
0.131700178,102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,,Five,6.3125,132.5625,3/20/2019,17:52,Cash,126.25,4.761904762,6.3125,6.1
0.100854898,617-15-4209,C,Naypyitaw,Member,Male,Health and beauty,,,1.537,32.277,3/16/2019,19:47,Cash,30.74,4.761904762,1.537,7.2
0.777136066,720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,03-02-2019,18:14,Ewallet,266.08,4.761904762,13.304,6.9
0.021720162,565-67-6697,B,Mandalay,Member,Male,Home and lifestyle,27,9,12.15,255.15,03-02-2019,14:16,Cash,243,4.761904762,12.15,4.8
0.672409473,676-39-6028,A,Yangon,,Female,Electronic accessories,,Five,16.11,338.31,3/30/2019,17:04,,322.2,4.761904762,16.11,6.6
0.089046497,729-06-2010,B,Mandalay,,Male,Health and beauty,80.47,9,36.2115,760.4415,01-06-2019,11:18,Cash,724.23,4.761904762,36.2115,9.2
0.47533009,674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,,4.7575,99.9075,3/22/2019,14:00,Cash,95.15,4.761904762,4.7575,6
0.226729082,539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54,Five,12.885,270.585,1/26/2019,17:45,,257.7,4.761904762,12.885,4.2
0.79775483,373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,3/14/2019,20:35,Ewallet,775.6,4.761904762,38.78,6.9
0.2492206,875-46-5808,B,Mandalay,Member,Male,Health and beauty,25.9,10,12.95,271.95,02-06-2019,14:51,Ewallet,259,4.761904762,12.95,8.7
0.359717234,394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,,31.5855,663.2955,1/25/2019,13:38,Cash,631.71,4.761904762,31.5855,6.7
0.714457049,695-51-0018,B,Mandalay,,Female,Sports and travel,,4,6.968,146.328,02-10-2019,18:36,,139.36,4.761904762,6.968,7.4
0.946832419,725-32-9708,B,Mandalay,Member,Female,Fashion accessories,,4,13.742,288.582,01-04-2019,19:01,,274.84,4.761904762,13.742,4.1
0.617048519,283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,1/30/2019,20:23,Ewallet,985.2,4.761904762,49.26,4.5
0.150940268,390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,01-07-2019,12:37,Cash,81.66,4.761904762,4.083,7.3
0.632951048,433-75-6987,B,Mandalay,Member,Female,Health and beauty,55.97,7,19.5895,411.3795,03-05-2019,19:06,Ewallet,391.79,4.761904762,19.5895,8.9
0.82801662,807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,,2/22/2019,12:30,Ewallet,174.2,4.761904762,8.71,7
0.713407184,233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,1/29/2019,13:46,,40.35,4.761904762,2.0175,6.2
0.860239007,805-86-0265,,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,3/20/2019,11:32,Cash,845.64,4.761904762,42.282,9.8
0.681670731,290-68-2984,A,Yangon,Normal,Male,Home and lifestyle,,4,4.75,99.75,3/16/2019,11:22,Cash,95,4.761904762,4.75,5.2
0.77004534,864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2/22/2019,15:15,Cash,244.9,4.761904762,12.245,8.1
0.55653821,565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,3/15/2019,14:38,Ewallet,86,4.761904762,4.3,6.2
0.614984402,162-48-8011,A,Yangon,,Female,Food and beverages,,Five,11.1475,234.0975,02-10-2019,15:10,Cash,222.95,4.761904762,11.1475,8.5
0.29711701,554-53-3790,B,Mandalay,Normal,Male,Sports and travel,,Six,11.106,233.226,3/22/2019,18:33,Cash,222.12,4.761904762,11.106,4.5
0.888888534,433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,01-05-2019,19:48,,552.23,4.761904762,27.6115,7.5
0.804472509,670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,Six,13.389,281.169,01-02-2019,20:08,Credit card,267.78,4.761904762,13.389,5.1
0.695326573,836-82-5858,B,Mandalay,Member,Male,Health and beauty,69.37,9,31.2165,655.5465,1/26/2019,19:14,,624.33,4.761904762,31.2165,4
0.770942022,133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,,01-01-2019,11:43,Cash,125.74,4.761904762,6.287,5
0.368001523,545-46-3100,B,Mandalay,Member,Female,Electronic accessories,10.59,3,1.5885,,03-12-2019,13:52,Credit card,31.77,4.761904762,1.5885,8.7
0.080263683,583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,02-07-2019,11:36,Ewallet,116.69,4.761904762,5.8345,7.4
0.605103847,895-66-0685,B,Mandalay,Member,Male,Food and beverages,18.08,3,2.712,56.952,03-05-2019,19:46,,54.24,4.761904762,2.712,8
0.763475812,253-12-6086,A,Yangon,Member,Female,Sports and travel,98.4,7,34.44,723.24,03-12-2019,12:43,Credit card,688.8,4.761904762,34.44,8.7
0.940601587,210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,3-16-2019,15:33,,389.04,4.761904762,19.452,6.8
0.321798747,316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,1/23/2019,12:35,,428.67,4.761904762,21.4335,5
0.061298036,728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,3/19/2019,15:52,Ewallet,302.12,4.761904762,15.106,8.3
0.034645099,242-55-6721,,Mandalay,Normal,Male,Home and lifestyle,16.16,2,1.616,33.936,03-07-2019,11:49,Ewallet,32.32,4.761904762,1.616,6.5
0.05340384,305-89-2768,,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,01-09-2019,18:43,Ewallet,65.7,4.761904762,3.285,4.7
0.46859691,325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,02-05-2019,19:42,Ewallet,87.9,4.761904762,4.395,6.7
0.219425472,803-17-8013,A,Yangon,Member,Female,Home and lifestyle,88.79,8,35.516,745.836,2/17/2019,17:09,Cash,710.32,4.761904762,35.516,4.1
0.014575268,659-65-8956,B,Mandalay,Member,Male,Fashion accessories,51.36,1,2.568,53.928,1/16/2019,15:26,Ewallet,51.36,4.761904762,2.568,5.2
0.629164336,726-29-6793,,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,,1/28/2019,20:54,Ewallet,193.44,4.761904762,9.672,9.8
0.134764776,374-17-3652,B,Mandalay,,Female,Food and beverages,42.82,9,19.269,404.649,02-05-2019,15:26,Credit card,385.38,4.761904762,19.269,8.9
0.201321178,668-90-8900,A,Yangon,Normal,Female,Home and lifestyle,93.69,7,32.7915,688.6215,03-10-2019,18:44,,655.83,4.761904762,32.7915,4.5
0.016734194,749-24-1565,A,Yangon,Normal,Female,Health and beauty,23.03,9,10.3635,217.6335,01-03-2019,12:02,Ewallet,207.27,4.761904762,10.3635,7.9
0.625509499,237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,1/24/2019,17:43,Cash,84.48,4.761904762,4.224,7.6
0.641617003,234-03-4040,B,Mandalay,Member,Female,Food and beverages,,10,36.525,767.025,03-03-2019,12:25,Credit card,730.5,4.761904762,36.525,8.7
0.387976986,828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,Six,29.559,620.739,1/23/2019,11:22,Credit card,591.18,4.761904762,29.559,4
0.63281885,740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,,3,12.6075,264.7575,1/23/2019,13:29,Cash,252.15,4.761904762,12.6075,9.8
0.442279999,602-80-9671,C,Naypytaw,Member,Female,Home and lifestyle,15.95,Six,4.785,100.485,02-09-2019,17:15,Credit card,95.7,4.761904762,4.785,5.1
0.485249146,299-46-1805,B,Mandalay,Member,Female,Sports and travel,93.72,Six,28.116,590.436,1/15/2019,16:19,Cash,562.32,4.761904762,28.116,4.5
0.366052689,530-90-9855,A,Yangon,Member,Male,Home and lifestyle,47.59,8,19.036,399.756,01-01-2019,14:47,Cash,380.72,4.761904762,19.036,5.7
0.548147711,326-78-5178,C,Naypyitaw,Member,Male,Food and beverages,,7,31.99,671.79,02-03-2019,10:19,Cash,639.8,4.761904762,31.99,9.5
0.305271961,131-15-8856,,Naypyitaw,,Female,Food and beverages,72.52,,29.008,609.168,3/30/2019,19:26,Credit card,2580.16,4.761904762,29.008,4
0.022873409,873-51-0671,A,Yangon,Member,Female,Sports and travel,21.98,7,7.693,161.553,01-10-2019,16:42,Ewallet,153.86,4.761904762,7.693,5.1
0.051135706,284-34-9626,B,Mandalay,Normal,Female,Home and lifestyle,77.04,3,11.556,242.676,02-11-2019,10:39,Credit card,231.12,4.761904762,11.556,7.2
0.631920824,549-03-9315,B,Mandalay,Normal,Male,Fashion accessories,94.87,8,37.948,796.908,02-12-2019,12:58,Ewallet,758.96,4.761904762,37.948,8.7
0.82422882,406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,Six,28.956,608.076,01-11-2019,11:52,Cash,579.12,4.761904762,28.956,4.5
0.845074186,878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,,,27.275,572.775,03-02-2019,11:22,Credit card,545.5,4.761904762,27.275,7.1
0.948728725,359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,3/15/2019,10:50,Credit card,92.78,4.761904762,4.639,9.8
0.503308132,258-69-7810,C,Napyitaw,Normal,Female,Fashion accessories,36.85,Five,9.2125,193.4625,1/26/2019,18:53,Cash,184.25,4.761904762,9.2125,9.2
0.811881992,472-15-9636,A,Yangon,Normal,Male,Home and lifestyle,,8,20.372,427.812,3/22/2019,19:36,Ewallet,407.44,4.761904762,20.372,9.2
0.322190151,477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,1/23/2019,11:15,Cash,318.08,4.761904762,15.904,9.2
0.795850486,416-13-5917,C,Naypyitaw,Normal,Female,Food and beverages,97.03,Five,24.2575,509.4075,1/30/2019,16:24,Ewallet,485.15,4.761904762,24.2575,9.3
0.831764039,314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,1/15/2019,20:44,Cash,568.61,4.761904762,28.4305,9
0.034059723,362-58-8315,C,Naypyitaw,Normal,Male,Fashion accessories,76.52,Five,19.13,401.73,3/25/2019,10:23,Cash,382.6,4.761904762,19.13,9.9
0.086078306,320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,,1,1.131,23.751,3/17/2019,18:58,Cash,22.62,4.761904762,1.131,6.4
0.048326608,733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,3/23/2019,12:41,Cash,389.27,4.761904762,19.4635,8.5
0.540859705,848-07-1692,B,Mandalay,Normal,Female,Health and beauty,,2,5.722,120.162,01-12-2019,17:13,Ewallet,114.44,4.761904762,5.722,8.3
0.402697727,649-11-3678,,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,2/26/2019,20:26,Cash,206.37,4.761904762,10.3185,5.5
0.082319405,633-91-1052,A,Yangon,,Female,Home and lifestyle,12.03,2,1.203,25.263,1/27/2019,15:51,Cash,24.06,4.761904762,1.203,5.1
0.183403763,211-05-0490,C,Naypyitaw,Member,Female,Electronic accessories,51.92,Five,12.98,272.58,03-03-2019,13:42,Cash,259.6,4.761904762,12.98,7.5
0.230688567,382-03-4532,A,Yangon,Member,Female,Health and beauty,18.33,1,0.9165,19.2465,02-02-2019,18:50,Cash,18.33,4.761904762,0.9165,4.3
0.507716772,149-71-6266,B,Mandalay,Member,Male,Sports and travel,78.07,9,35.1315,737.7615,1/28/2019,12:43,Cash,702.63,4.761904762,35.1315,4.5
0.845879479,725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,Six,17.625,,3/24/2019,18:14,Credit card,352.5,4.761904762,17.625,5.9
0.342653456,448-81-5016,A,Yangon,Normal,Male,Health and beauty,59.77,,5.977,125.517,03-11-2019,12:01,Credit card,119.54,4.761904762,5.977,5.8
0.917353713,287-21-9091,A,Yangon,Normal,Male,Home and lifestyle,74.67,9,33.6015,705.6315,1/22/2019,10:55,Ewallet,672.03,4.761904762,33.6015,9.4
0.372966276,556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2/15/2019,17:10,Credit card,269.12,4.761904762,13.456,9.3
0.676481569,435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,728.112,1/24/2019,18:04,Credit card,693.44,4.761904762,34.672,7.2
0.392861834,856-22-8149,,Yangon,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.5545,3/23/2019,10:13,Ewallet,25.29,4.761904762,1.2645,6.1
0.284981795,852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,01-06-2019,13:35,Ewallet,258.36,4.761904762,12.918,9.3
0.614601554,287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.43,Six,7.629,160.209,02-12-2019,19:01,Ewallet,152.58,4.761904762,7.629,7
0.166695138,488-25-4221,C,Naypyitaw,Member,Female,Food and beverages,,1,1.5205,,2/22/2019,10:36,Credit card,30.41,4.761904762,1.5205,8.4
0.545451338,198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,02-04-2019,19:38,Cash,144.08,4.761904762,7.204,9.5
